paragraph_id,label,commas_per_1000,semicolons_per_1000,colons_per_1000,em_dashes_per_1000,hyphens_per_1000,parentheses_per_1000,questions_per_1000,exclamations_per_1000,punctuation_marks_per_sentence
tale_of_two_cities_TMob M_P7,AI,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
tale_of_two_cities_TMob M_P8,Human,62.93706293706294,55.94405594405595,0.0,6.993006993006993,6.993006993006993,0.0,0.0,0.0,9.5
tale_of_two_cities_TMob M_P8,AI,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
tale_of_two_cities_TMob M_P9,Human,125.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,7.6
tale_of_two_cities_TMob M_P9,AI,116.88311688311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TMob M_P10,Human,85.61643835616438,27.397260273972602,0.0,6.8493150684931505,13.698630136986301,0.0,0.0,0.0,5.571428571428571
tale_of_two_cities_TMob M_P10,AI,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TMob M_P11,Human,104.93827160493827,15.432098765432098,3.0864197530864197,3.0864197530864197,12.345679012345679,6.172839506172839,0.0,0.0,3.9166666666666665
tale_of_two_cities_TMob M_P11,AI,104.4776119402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335
tale_of_two_cities_TMob M_P12,Human,92.3076923076923,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0,1.6
tale_of_two_cities_TMob M_P12,AI,83.33333333333333,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.75
tale_of_two_cities_TMob M_P13,Human,85.27131782945736,7.751937984496124,0.0,0.0,31.007751937984494,0.0,0.0,0.0,2.6666666666666665
tale_of_two_cities_TMob M_P13,AI,105.26315789473684,0.0,0.0,0.0,17.543859649122805,0.0,0.0,0.0,2.3333333333333335
tale_of_two_cities_TMob M_P14,Human,95.65217391304348,13.043478260869565,0.0,8.695652173913043,13.043478260869565,0.0,0.0,0.0,3.75
tale_of_two_cities_TMob M_P14,AI,136.36363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25
tale_of_two_cities_TMob M_P15,Human,122.5296442687747,0.0,3.952569169960474,0.0,0.0,0.0,0.0,0.0,6.4
tale_of_two_cities_TMob M_P15,AI,134.02061855670104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
tale_of_two_cities_TMob M_P16,Human,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TMob M_P16,AI,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TMob M_P17,Human,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.5
tale_of_two_cities_TMob M_P17,AI,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.5
tale_of_two_cities_TMob M_P18,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TMob M_P18,AI,153.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TMob M_P19,Human,0.0,0.0,0.0,0.0,0.0,0.0,166.66666666666666,0.0,0.5
tale_of_two_cities_TMob M_P19,AI,166.66666666666666,0.0,0.0,0.0,0.0,0.0,166.66666666666666,0.0,1.0
tale_of_two_cities_TMob M_P20,Human,27.777777777777775,0.0,27.777777777777775,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TMob M_P20,AI,117.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TMob M_P21,Human,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
tale_of_two_cities_TMob M_P21,AI,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TMob M_P22,Human,56.60377358490566,0.0,0.0,0.0,18.867924528301884,0.0,0.0,0.0,2.0
tale_of_two_cities_TMob M_P22,AI,78.94736842105263,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,4.0
tale_of_two_cities_TMob M_P23,Human,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TMob M_P23,AI,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TMob M_P24,Human,214.28571428571428,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,3.5
tale_of_two_cities_TMob M_P24,AI,95.23809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TMob M_P25,Human,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TMob M_P25,AI,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TMob M_P26,Human,127.27272727272727,0.0,0.0,18.18181818181818,18.18181818181818,0.0,0.0,0.0,1.8
tale_of_two_cities_TMob M_P26,AI,121.21212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TMob M_P27,Human,102.36220472440945,15.748031496062993,0.0,0.0,55.118110236220474,0.0,0.0,0.0,4.4
tale_of_two_cities_TMob M_P27,AI,107.14285714285714,0.0,0.0,0.0,53.57142857142857,0.0,0.0,0.0,3.0
tale_of_two_cities_TMob M_P28,Human,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.5
tale_of_two_cities_TMob M_P28,AI,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TMob M_P29,Human,0.0,0.0,0.0,0.0,0.0,0.0,166.66666666666666,0.0,0.6666666666666666
tale_of_two_cities_TMob M_P29,AI,0.0,0.0,0.0,0.0,0.0,0.0,181.8181818181818,0.0,0.6666666666666666
tale_of_two_cities_TMob M_P30,Human,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.8
tale_of_two_cities_TMob M_P30,AI,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,90.9090909090909,1.0
tale_of_two_cities_TMob M_P31,Human,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.5
tale_of_two_cities_TMob M_P31,AI,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.5
tale_of_two_cities_TMob M_P32,Human,150.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.3333333333333333
tale_of_two_cities_TMob M_P32,AI,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TMob M_P33,Human,108.52713178294573,0.0,0.0,0.0,15.503875968992247,0.0,0.0,0.0,8.0
tale_of_two_cities_TMob M_P33,AI,0.0,0.0,0.0,0.0,0.0,0.0,142.85714285714286,0.0,0.5
tale_of_two_cities_TMob M_P34,Human,210.52631578947367,0.0,0.0,0.0,52.63157894736842,0.0,0.0,0.0,5.0
tale_of_two_cities_TMob M_P34,AI,130.43478260869566,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,4.0
tale_of_two_cities_TMob M_P35,Human,94.11764705882352,23.52941176470588,0.0,0.0,11.76470588235294,0.0,0.0,0.0,2.75
tale_of_two_cities_TMob M_P35,AI,176.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TMob M_P36,Human,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.5
tale_of_two_cities_TMob M_P36,AI,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.5
tale_of_two_cities_TMob M_P37,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TMob M_P37,AI,117.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TMob M_P38,Human,0.0,0.0,0.0,0.0,0.0,0.0,666.6666666666666,0.0,0.6666666666666666
tale_of_two_cities_TMob M_P38,AI,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.5
tale_of_two_cities_TMob M_P39,Human,94.48818897637796,0.0,0.0,0.0,23.62204724409449,15.748031496062993,0.0,0.0,5.666666666666667
tale_of_two_cities_TMob M_P39,AI,130.43478260869566,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,4.0
tale_of_two_cities_TMob M_P40,Human,128.2051282051282,0.0,25.64102564102564,25.64102564102564,51.28205128205128,0.0,0.0,0.0,2.25
tale_of_two_cities_TMob M_P40,AI,95.23809523809523,0.0,47.61904761904761,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TMob M_P41,Human,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TMob M_P41,AI,111.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TMob M_P42,Human,62.5,31.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TMob M_P42,AI,107.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TMob M_P43,Human,158.53658536585365,0.0,0.0,0.0,12.195121951219512,0.0,0.0,12.195121951219512,2.5
tale_of_two_cities_TMob M_P43,AI,47.61904761904761,0.0,0.0,0.0,0.0,0.0,47.61904761904761,0.0,0.5
tale_of_two_cities_TMob M_P44,Human,0.0,52.63157894736842,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.6666666666666666
tale_of_two_cities_TMob M_P44,AI,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
tale_of_two_cities_TMob M_P45,Human,156.25,31.25,31.25,15.625,15.625,0.0,0.0,0.0,2.6666666666666665
tale_of_two_cities_TMob M_P45,AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TMob M_P46,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TMob M_P46,AI,153.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TMob M_P47,Human,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TMob M_P47,AI,153.84615384615387,0.0,0.0,0.0,38.46153846153847,0.0,0.0,0.0,5.0
tale_of_two_cities_TMob M_P48,Human,97.9020979020979,6.993006993006993,0.0,6.993006993006993,27.972027972027973,0.0,0.0,0.0,5.0
tale_of_two_cities_TMob M_P48,AI,161.29032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
tale_of_two_cities_TClass_P1,Human,47.2972972972973,0.0,6.756756756756757,0.0,33.78378378378378,13.513513513513514,0.0,0.0,2.5
tale_of_two_cities_TClass_P1,AI,102.36220472440945,0.0,0.0,7.874015748031496,31.496062992125985,0.0,0.0,0.0,3.0
tale_of_two_cities_TClass_P2,Human,122.5296442687747,0.0,3.952569169960474,0.0,0.0,0.0,0.0,0.0,6.4
tale_of_two_cities_TClass_P2,AI,101.19047619047619,0.0,5.952380952380952,5.952380952380952,0.0,0.0,0.0,0.0,3.1666666666666665
tale_of_two_cities_TClass_P3,Human,88.0503144654088,34.59119496855346,3.1446540880503147,0.0,12.578616352201259,0.0,0.0,0.0,11.0
tale_of_two_cities_TClass_P3,AI,105.76923076923077,0.0,4.807692307692308,0.0,4.807692307692308,0.0,0.0,0.0,2.4
tale_of_two_cities_TClass_P4,Human,70.58823529411765,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335
tale_of_two_cities_TClass_P4,AI,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
tale_of_two_cities_TClass_P5,Human,99.601593625498,7.968127490039841,3.9840637450199203,0.0,11.952191235059761,0.0,0.0,0.0,4.428571428571429
tale_of_two_cities_TClass_P5,AI,118.75,0.0,0.0,6.25,6.25,0.0,0.0,0.0,3.0
tale_of_two_cities_TClass_P6,Human,160.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0
tale_of_two_cities_TClass_P6,AI,208.33333333333334,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,2.0
tale_of_two_cities_TClass_P7,Human,90.3954802259887,0.0,5.649717514124294,0.0,0.0,0.0,0.0,0.0,2.125
tale_of_two_cities_TClass_P7,AI,110.16949152542372,0.0,0.0,0.0,8.474576271186441,0.0,0.0,0.0,1.75
tale_of_two_cities_TClass_P8,Human,62.93706293706294,55.94405594405595,0.0,6.993006993006993,6.993006993006993,0.0,0.0,0.0,9.5
tale_of_two_cities_TClass_P8,AI,111.1111111111111,0.0,0.0,15.873015873015872,0.0,0.0,79.36507936507937,0.0,1.8571428571428572
tale_of_two_cities_TClass_P9,Human,125.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,7.6
tale_of_two_cities_TClass_P9,AI,134.32835820895522,0.0,7.462686567164179,14.925373134328359,0.0,0.0,0.0,0.0,2.3333333333333335
tale_of_two_cities_TClass_P10,Human,85.61643835616438,27.397260273972602,0.0,6.8493150684931505,13.698630136986301,0.0,0.0,0.0,5.571428571428571
tale_of_two_cities_TClass_P10,AI,142.85714285714286,0.0,7.936507936507936,15.873015873015872,0.0,0.0,0.0,0.0,2.625
tale_of_two_cities_TClass_P11,Human,104.93827160493827,15.432098765432098,3.0864197530864197,3.0864197530864197,12.345679012345679,6.172839506172839,0.0,0.0,3.9166666666666665
tale_of_two_cities_TClass_P11,AI,166.66666666666666,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,1.3333333333333333
tale_of_two_cities_TClass_P12,Human,92.3076923076923,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0,1.6
tale_of_two_cities_TClass_P12,AI,92.59259259259258,18.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P13,Human,85.27131782945736,7.751937984496124,0.0,0.0,31.007751937984494,0.0,0.0,0.0,2.6666666666666665
tale_of_two_cities_TClass_P13,AI,129.03225806451613,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,1.6666666666666667
tale_of_two_cities_TClass_P14,Human,45.45454545454545,0.0,0.0,0.0,22.727272727272727,0.0,0.0,0.0,0.75
tale_of_two_cities_TClass_P14,AI,58.8235294117647,0.0,0.0,0.0,0.0,0.0,117.6470588235294,0.0,0.6
tale_of_two_cities_TClass_P15,Human,117.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TClass_P15,AI,88.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
tale_of_two_cities_TClass_P16,Human,55.55555555555555,0.0,0.0,0.0,0.0,0.0,111.1111111111111,0.0,0.75
tale_of_two_cities_TClass_P16,AI,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5
tale_of_two_cities_TClass_P17,Human,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TClass_P17,AI,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P18,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TClass_P18,AI,0.0,0.0,0.0,0.0,0.0,0.0,142.85714285714286,0.0,0.5
tale_of_two_cities_TClass_P19,Human,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.5
tale_of_two_cities_TClass_P19,AI,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P20,Human,333.3333333333333,0.0,0.0,0.0,0.0,0.0,111.1111111111111,0.0,2.0
tale_of_two_cities_TClass_P20,AI,142.85714285714286,0.0,0.0,0.0,0.0,0.0,285.7142857142857,0.0,1.0
tale_of_two_cities_TClass_P21,Human,82.47422680412372,0.0,0.0,20.61855670103093,41.23711340206186,0.0,0.0,0.0,4.666666666666667
tale_of_two_cities_TClass_P21,AI,121.95121951219512,0.0,0.0,0.0,24.390243902439025,0.0,0.0,0.0,3.0
tale_of_two_cities_TClass_P22,Human,148.93617021276594,0.0,0.0,42.5531914893617,42.5531914893617,0.0,0.0,42.5531914893617,1.625
tale_of_two_cities_TClass_P22,AI,111.1111111111111,0.0,0.0,55.55555555555555,0.0,0.0,55.55555555555555,0.0,1.0
tale_of_two_cities_TClass_P23,Human,155.55555555555557,0.0,0.0,0.0,22.22222222222222,44.44444444444444,22.22222222222222,44.44444444444444,1.3
tale_of_two_cities_TClass_P23,AI,200.0,0.0,0.0,25.0,0.0,50.0,50.0,50.0,1.5
tale_of_two_cities_TClass_P24,Human,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TClass_P24,AI,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TClass_P25,Human,0.0,0.0,0.0,0.0,0.0,0.0,111.1111111111111,0.0,0.5
tale_of_two_cities_TClass_P25,AI,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.5
tale_of_two_cities_TClass_P26,Human,142.85714285714286,0.0,0.0,0.0,0.0,0.0,142.85714285714286,0.0,1.0
tale_of_two_cities_TClass_P26,AI,166.66666666666666,0.0,0.0,0.0,0.0,0.0,166.66666666666666,0.0,1.0
tale_of_two_cities_TClass_P27,Human,95.69377990430623,4.784688995215311,0.0,0.0,33.49282296650718,0.0,0.0,0.0,4.666666666666667
tale_of_two_cities_TClass_P27,AI,152.94117647058826,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,2.8
tale_of_two_cities_TClass_P28,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TClass_P28,AI,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,0.0,3.0
tale_of_two_cities_TClass_P29,Human,105.26315789473684,0.0,0.0,26.31578947368421,26.31578947368421,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P29,AI,90.9090909090909,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,1.5
tale_of_two_cities_TClass_P30,Human,74.07407407407408,0.0,0.0,0.0,18.51851851851852,0.0,0.0,0.0,1.6666666666666667
tale_of_two_cities_TClass_P30,AI,117.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P31,Human,108.52713178294573,0.0,0.0,0.0,15.503875968992247,0.0,0.0,0.0,8.0
tale_of_two_cities_TClass_P31,AI,109.58904109589041,0.0,0.0,13.698630136986301,0.0,0.0,0.0,0.0,2.25
tale_of_two_cities_TClass_P32,Human,333.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
tale_of_two_cities_TClass_P32,AI,333.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
tale_of_two_cities_TClass_P33,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5
tale_of_two_cities_TClass_P33,AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5
tale_of_two_cities_TClass_P34,Human,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TClass_P34,AI,74.07407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
tale_of_two_cities_TClass_P35,Human,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TClass_P35,AI,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TClass_P36,Human,68.9655172413793,0.0,0.0,34.48275862068965,34.48275862068965,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P36,AI,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TClass_P37,Human,64.51612903225806,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tale_of_two_cities_TClass_P37,AI,115.38461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
tale_of_two_cities_TClass_P38,Human,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0
tale_of_two_cities_TClass_P38,AI,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0
tale_of_two_cities_TClass_P39,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TClass_P39,AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TClass_P40,Human,111.1111111111111,0.0,0.0,0.0,0.0,0.0,37.03703703703704,0.0,1.3333333333333333
tale_of_two_cities_TClass_P40,AI,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3333333333333333
tale_of_two_cities_TClass_P41,Human,66.66666666666667,22.22222222222222,0.0,0.0,0.0,0.0,44.44444444444444,22.22222222222222,1.1666666666666667
tale_of_two_cities_TClass_P41,AI,88.23529411764706,0.0,0.0,0.0,0.0,0.0,58.8235294117647,29.41176470588235,0.8571428571428571
tale_of_two_cities_TClass_P42,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TClass_P42,AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tale_of_two_cities_TClass_P43,Human,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
tale_of_two_cities_TClass_P43,AI,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P44,Human,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.5
tale_of_two_cities_TClass_P44,AI,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.5
tale_of_two_cities_TClass_P45,Human,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TClass_P45,AI,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
tale_of_two_cities_TClass_P46,Human,68.62745098039217,9.803921568627452,0.0,0.0,9.803921568627452,0.0,0.0,0.0,3.0
tale_of_two_cities_TClass_P46,AI,109.09090909090908,0.0,0.0,18.18181818181818,18.18181818181818,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P47,Human,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.5
tale_of_two_cities_TClass_P47,AI,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.5
tale_of_two_cities_TClass_P48,Human,222.2222222222222,0.0,0.0,0.0,0.0,0.0,111.1111111111111,0.0,1.5
tale_of_two_cities_TClass_P48,AI,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333333333,0.0,0.6666666666666666
tale_of_two_cities_TClass_P49,Human,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,1.0
tale_of_two_cities_TClass_P49,AI,0.0,0.0,0.0,0.0,0.0,0.0,166.66666666666666,0.0,0.5
tale_of_two_cities_TClass_P50,Human,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
tale_of_two_cities_TClass_P50,AI,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
pride_and_prejudice_TFamil_P1,Human,86.56036446469248,9.111617312072893,0.0,4.555808656036446,13.66742596810934,4.555808656036446,2.277904328018223,0.0,2.65
pride_and_prejudice_TFamil_P1,AI,82.1529745042493,19.8300283286119,0.0,22.6628895184136,0.0,0.0,2.8328611898017,0.0,2.8125
pride_and_prejudice_TFamil_P2,Human,52.63157894736842,8.771929824561402,0.0,5.847953216374268,20.46783625730994,11.695906432748536,0.0,0.0,3.090909090909091
pride_and_prejudice_TFamil_P2,AI,88.60759493670886,8.438818565400844,4.219409282700422,16.877637130801688,0.0,8.438818565400844,0.0,0.0,4.285714285714286
pride_and_prejudice_TFamil_P3,Human,42.857142857142854,14.285714285714285,0.0,14.285714285714285,14.285714285714285,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P3,AI,44.11764705882353,0.0,14.705882352941176,14.705882352941176,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P4,Human,136.36363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P4,AI,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P5,Human,71.42857142857143,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P5,AI,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P6,Human,142.85714285714286,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P6,AI,148.14814814814815,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
pride_and_prejudice_TFamil_P7,Human,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.75
pride_and_prejudice_TFamil_P7,AI,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.75
pride_and_prejudice_TFamil_P8,Human,119.04761904761904,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P8,AI,103.89610389610391,12.987012987012989,0.0,12.987012987012989,0.0,0.0,0.0,0.0,1.6666666666666667
pride_and_prejudice_TFamil_P9,Human,66.66666666666667,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.2
pride_and_prejudice_TFamil_P9,AI,56.33802816901409,14.084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P10,Human,42.10526315789473,15.789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
pride_and_prejudice_TFamil_P10,AI,34.090909090909086,28.409090909090907,0.0,0.0,0.0,0.0,0.0,0.0,1.1
pride_and_prejudice_TFamil_P11,Human,103.44827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TFamil_P11,AI,107.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TFamil_P12,Human,63.95348837209303,46.51162790697674,5.813953488372093,0.0,5.813953488372093,0.0,0.0,0.0,5.25
pride_and_prejudice_TFamil_P12,AI,77.92207792207792,25.974025974025977,0.0,25.974025974025977,0.0,0.0,0.0,0.0,4.0
pride_and_prejudice_TFamil_P13,Human,76.08695652173914,10.869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P13,AI,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
pride_and_prejudice_TFamil_P14,Human,32.786885245901644,32.786885245901644,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333
pride_and_prejudice_TFamil_P14,AI,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333
pride_and_prejudice_TFamil_P15,Human,100.62893081761007,18.867924528301884,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144
pride_and_prejudice_TFamil_P15,AI,73.52941176470588,14.705882352941176,0.0,7.352941176470588,0.0,0.0,0.0,0.0,2.1666666666666665
pride_and_prejudice_TFamil_P16,Human,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P16,AI,266.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P17,Human,140.35087719298244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P17,AI,111.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
