paragraph_id,token_index,raw_token,clean_token,is_new_word,attribution,absolute_attribution,normalized_attribution,ai_probability,convergence_delta,rank
pride_and_prejudice_TFamil_P48,105,Ġbetter,better,True,-0.041426122188568115,0.041426122188568115,0.002021019347012043,0.9999059438705444,-3.2863473892211914,65.0
pride_and_prejudice_TFamil_P48,106,.,.,False,-2.8638622760772705,2.8638622760772705,0.13971668481826782,0.9999059438705444,-3.2863473892211914,1.0
pride_and_prejudice_TFamil_P48,107,ĠBing,Bing,True,-1.2424085140228271,1.2424085140228271,0.0606122761964798,0.9999059438705444,-3.2863473892211914,3.0
pride_and_prejudice_TFamil_P48,108,ley,ley,False,-0.9493522644042969,0.9493522644042969,0.04631520062685013,0.9999059438705444,-3.2863473892211914,7.0
pride_and_prejudice_TFamil_P48,109,Ġwas,was,True,-0.2963002324104309,0.2963002324104309,0.014455335214734077,0.9999059438705444,-3.2863473892211914,17.0
pride_and_prejudice_TFamil_P48,110,Ġquite,quite,True,0.09985575079917908,0.09985575079917908,0.00487157329916954,0.9999059438705444,-3.2863473892211914,34.0
pride_and_prejudice_TFamil_P48,111,Ġuncomfortable,uncomfortable,True,-0.11314324289560318,0.11314324289560318,0.005519818514585495,0.9999059438705444,-3.2863473892211914,29.0
pride_and_prejudice_TFamil_P48,112,;,;,False,-0.510158121585846,0.510158121585846,0.024888629093766212,0.9999059438705444,-3.2863473892211914,8.0
pride_and_prejudice_TFamil_P48,113,Ġhis,his,True,0.015114296227693558,0.015114296227693558,0.0007373676635324955,0.9999059438705444,-3.2863473892211914,128.0
pride_and_prejudice_TFamil_P48,114,Ġsisters,sisters,True,-0.24311304092407227,0.24311304092407227,0.011860539205372334,0.9999059438705444,-3.2863473892211914,18.0
pride_and_prejudice_TFamil_P48,115,Ġdeclared,declared,True,0.14786121249198914,0.14786121249198914,0.007213572971522808,0.9999059438705444,-3.2863473892211914,27.0
pride_and_prejudice_TFamil_P48,116,Ġthemselves,themselves,True,-0.4267898499965668,0.4267898499965668,0.02082141488790512,0.9999059438705444,-3.2863473892211914,10.0
pride_and_prejudice_TFamil_P48,117,Ġmiserable,miserable,True,0.059160731732845306,0.059160731732845306,0.002886221744120121,0.9999059438705444,-3.2863473892211914,47.0
pride_and_prejudice_TFamil_P48,118,.,.,False,1.1052697896957397,1.1052697896957397,0.053921811282634735,0.9999059438705444,-3.2863473892211914,4.0
pride_and_prejudice_TFamil_P48,119,ĠThey,They,True,0.42378923296928406,0.42378923296928406,0.02067502774298191,0.9999059438705444,-3.2863473892211914,11.0
pride_and_prejudice_TFamil_P48,120,Ġass,ass,True,0.38320598006248474,0.38320598006248474,0.018695127218961716,0.9999059438705444,-3.2863473892211914,14.0
pride_and_prejudice_TFamil_P48,121,u,u,False,0.1579625904560089,0.1579625904560089,0.007706379983574152,0.9999059438705444,-3.2863473892211914,25.0
pride_and_prejudice_TFamil_P48,122,aged,aged,False,-0.02181355096399784,0.02181355096399784,0.0010641982080414891,0.9999059438705444,-3.2863473892211914,111.0
pride_and_prejudice_TFamil_P48,123,Ġtheir,their,True,-0.055283498018980026,0.055283498018980026,0.0026970666367560625,0.9999059438705444,-3.2863473892211914,51.0
pride_and_prejudice_TFamil_P48,124,Ġwretched,wretched,True,0.07827983051538467,0.07827983051538467,0.0038189683109521866,0.9999059438705444,-3.2863473892211914,38.0
pride_and_prejudice_TFamil_P48,125,ness,ness,False,-0.01879773661494255,0.01879773661494255,0.000917068391572684,0.9999059438705444,-3.2863473892211914,119.0
pride_and_prejudice_TFamil_P48,126,Ġby,by,True,0.015555557794868946,0.015555557794868946,0.0007588951266370714,0.9999059438705444,-3.2863473892211914,124.0
pride_and_prejudice_TFamil_P48,127,Ġsinging,singing,True,0.04076455906033516,0.04076455906033516,0.0019887441303581,0.9999059438705444,-3.2863473892211914,68.0
pride_and_prejudice_TFamil_P48,128,Ġdu,du,True,0.03791800141334534,0.03791800141334534,0.0018498717108741403,0.9999059438705444,-3.2863473892211914,74.0
pride_and_prejudice_TFamil_P48,129,ets,ets,False,0.026932988315820694,0.026932988315820694,0.001313955639488995,0.9999059438705444,-3.2863473892211914,97.0
pride_and_prejudice_TFamil_P48,130,Ġafter,after,True,0.03625618293881416,0.03625618293881416,0.00176879798527807,0.9999059438705444,-3.2863473892211914,75.0
pride_and_prejudice_TFamil_P48,131,Ġsupper,supper,True,0.02314154990017414,0.02314154990017414,0.0011289861286059022,0.9999059438705444,-3.2863473892211914,105.0
pride_and_prejudice_TFamil_P48,132,",",",",False,0.041227735579013824,0.041227735579013824,0.0020113408099859953,0.9999059438705444,-3.2863473892211914,66.0
pride_and_prejudice_TFamil_P48,133,Ġwhile,while,True,0.015256429091095924,0.015256429091095924,0.0007443017675541341,0.9999059438705444,-3.2863473892211914,126.0
pride_and_prejudice_TFamil_P48,134,Ġhe,he,True,0.015171163715422153,0.015171163715422153,0.0007401420152746141,0.9999059438705444,-3.2863473892211914,127.0
pride_and_prejudice_TFamil_P48,135,Ġfound,found,True,0.05100226402282715,0.05100226402282715,0.0024882019497454166,0.9999059438705444,-3.2863473892211914,54.0
pride_and_prejudice_TFamil_P48,136,Ġrelief,relief,True,-0.02932811714708805,0.02932811714708805,0.001430804724805057,0.9999059438705444,-3.2863473892211914,91.0
pride_and_prejudice_TFamil_P48,137,Ġin,in,True,0.06951479613780975,0.06951479613780975,0.0033913562074303627,0.9999059438705444,-3.2863473892211914,43.0
pride_and_prejudice_TFamil_P48,138,Ġgiving,giving,True,-0.0013622147962450981,0.0013622147962450981,6.64571562083438e-05,0.9999059438705444,-3.2863473892211914,153.0
pride_and_prejudice_TFamil_P48,139,Ġhis,his,True,0.0020307423546910286,0.0020307423546910286,9.907201456371695e-05,0.9999059438705444,-3.2863473892211914,150.0
pride_and_prejudice_TFamil_P48,140,Ġhouse,house,True,0.050762616097927094,0.050762616097927094,0.0024765103589743376,0.9999059438705444,-3.2863473892211914,55.0
pride_and_prejudice_TFamil_P48,141,keeper,keeper,False,-0.031932052224874496,0.031932052224874496,0.0015578405000269413,0.9999059438705444,-3.2863473892211914,86.0
pride_and_prejudice_TFamil_P48,142,Ġinstructions,instructions,True,0.027872487902641296,0.027872487902641296,0.0013597902143374085,0.9999059438705444,-3.2863473892211914,95.0
pride_and_prejudice_TFamil_P48,143,Ġto,to,True,0.029097408056259155,0.029097408056259155,0.0014195492258295417,0.9999059438705444,-3.2863473892211914,92.0
pride_and_prejudice_TFamil_P48,144,Ġensure,ensure,True,0.040984079241752625,0.040984079241752625,0.001999453641474247,0.9999059438705444,-3.2863473892211914,67.0
pride_and_prejudice_TFamil_P48,145,Ġevery,every,True,0.018796689808368683,0.018796689808368683,0.0009170173434540629,0.9999059438705444,-3.2863473892211914,120.0
pride_and_prejudice_TFamil_P48,146,Ġpossible,possible,True,0.021554667502641678,0.021554667502641678,0.001051568309776485,0.9999059438705444,-3.2863473892211914,113.0
pride_and_prejudice_TFamil_P48,147,Ġattention,attention,True,0.029918380081653595,0.029918380081653595,0.0014596013352274895,0.9999059438705444,-3.2863473892211914,90.0
pride_and_prejudice_TFamil_P48,148,Ġto,to,True,0.0239701010286808,0.0239701010286808,0.0011694079730659723,0.9999059438705444,-3.2863473892211914,104.0
pride_and_prejudice_TFamil_P48,149,Ġthe,the,True,0.004269546829164028,0.004269546829164028,0.0002082945720758289,0.9999059438705444,-3.2863473892211914,146.0
pride_and_prejudice_TFamil_P48,150,Ġsick,sick,True,-0.003991266712546349,0.003991266712546349,0.00019471836276352406,0.9999059438705444,-3.2863473892211914,147.0
pride_and_prejudice_TFamil_P48,151,Ġlady,lady,True,-0.0014247479848563671,0.0014247479848563671,6.950790702831e-05,0.9999059438705444,-3.2863473892211914,152.0
pride_and_prejudice_TFamil_P48,152,Ġand,and,True,-0.03972408547997475,0.03972408547997475,0.0019379834411665797,0.9999059438705444,-3.2863473892211914,70.0
pride_and_prejudice_TFamil_P48,153,Ġher,her,True,-0.058513060212135315,0.058513060212135315,0.002854624530300498,0.9999059438705444,-3.2863473892211914,48.0
pride_and_prejudice_TFamil_P48,154,Ġsister,sister,True,0.03797824680805206,0.03797824680805206,0.0018528108485043049,0.9999059438705444,-3.2863473892211914,73.0
pride_and_prejudice_TFamil_P48,155,.,.,False,0.3043031692504883,0.3043031692504883,0.014845767058432102,0.9999059438705444,-3.2863473892211914,16.0
pride_and_prejudice_TReput_P18,1,âĢ,âĢ,True,0.1665903925895691,0.1665903925895691,0.023843955248594284,0.9979751706123352,-1.388075828552246,7.0
pride_and_prejudice_TReput_P18,2,ľ,ľ,False,-0.026691433042287827,0.026691433042287827,0.0038203243166208267,0.9979751706123352,-1.388075828552246,50.0
pride_and_prejudice_TReput_P18,3,N,N,False,-0.05595932528376579,0.05595932528376579,0.008009415119886398,0.9979751706123352,-1.388075828552246,29.0
pride_and_prejudice_TReput_P18,4,ay,ay,False,-0.04310361295938492,0.04310361295938492,0.006169387139379978,0.9979751706123352,-1.388075828552246,37.0
pride_and_prejudice_TReput_P18,5,",",",",False,-0.03082878515124321,0.03082878515124321,0.004412500187754631,0.9979751706123352,-1.388075828552246,44.0
pride_and_prejudice_TReput_P18,6,âĢ,âĢ,False,0.01701253280043602,0.01701253280043602,0.0024349908344447613,0.9979751706123352,-1.388075828552246,65.0
pride_and_prejudice_TReput_P18,7,Ŀ,Ŀ,False,0.01942279189825058,0.01942279189825058,0.002779969247058034,0.9979751706123352,-1.388075828552246,63.0
pride_and_prejudice_TReput_P18,8,Ġcried,cried,True,0.15826751291751862,0.15826751291751862,0.022652707993984222,0.9979751706123352,-1.388075828552246,8.0
pride_and_prejudice_TReput_P18,9,ĠBing,Bing,True,-0.1543276309967041,0.1543276309967041,0.02208879590034485,0.9979751706123352,-1.388075828552246,11.0
pride_and_prejudice_TReput_P18,10,ley,ley,False,0.09940174221992493,0.09940174221992493,0.01422729529440403,0.9979751706123352,-1.388075828552246,15.0
pride_and_prejudice_TReput_P18,11,",",",",False,-0.07682344317436218,0.07682344317436218,0.010995680466294289,0.9979751706123352,-1.388075828552246,20.0
pride_and_prejudice_TReput_P18,12,ĠâĢ,âĢ,True,0.04535849764943123,0.04535849764943123,0.006492127198725939,0.9979751706123352,-1.388075828552246,35.0
pride_and_prejudice_TReput_P18,13,ľ,ľ,False,0.1255512237548828,0.1255512237548828,0.017970049753785133,0.9979751706123352,-1.388075828552246,13.0
pride_and_prejudice_TReput_P18,14,this,this,False,-0.15801335871219635,0.15801335871219635,0.022616330534219742,0.9979751706123352,-1.388075828552246,9.0
pride_and_prejudice_TReput_P18,15,Ġis,is,True,-0.13732124865055084,0.13732124865055084,0.019654685631394386,0.9979751706123352,-1.388075828552246,12.0
pride_and_prejudice_TReput_P18,16,Ġtoo,too,True,-0.12470272183418274,0.12470272183418274,0.017848605290055275,0.9979751706123352,-1.388075828552246,14.0
pride_and_prejudice_TReput_P18,17,Ġmuch,much,True,0.062494903802871704,0.062494903802871704,0.008944847621023655,0.9979751706123352,-1.388075828552246,27.0
pride_and_prejudice_TReput_P18,18,âĢĶ,âĢĶ,False,-0.0701252743601799,0.0701252743601799,0.010036977007985115,0.9979751706123352,-1.388075828552246,24.0
pride_and_prejudice_TReput_P18,19,to,to,False,-0.07337860763072968,0.07337860763072968,0.010502624325454235,0.9979751706123352,-1.388075828552246,22.0
pride_and_prejudice_TReput_P18,20,Ġremember,remember,True,0.031321048736572266,0.031321048736572266,0.004482957534492016,0.9979751706123352,-1.388075828552246,43.0
pride_and_prejudice_TReput_P18,21,Ġat,at,True,0.04309166222810745,0.04309166222810745,0.006167676765471697,0.9979751706123352,-1.388075828552246,38.0
pride_and_prejudice_TReput_P18,22,Ġnight,night,True,0.077278733253479,0.077278733253479,0.011060846038162708,0.9979751706123352,-1.388075828552246,19.0
pride_and_prejudice_TReput_P18,23,Ġall,all,True,-0.006751685403287411,0.006751685403287411,0.000966363528277725,0.9979751706123352,-1.388075828552246,76.0
pride_and_prejudice_TReput_P18,24,Ġthe,the,True,-0.009673841297626495,0.009673841297626495,0.0013846094952896237,0.9979751706123352,-1.388075828552246,73.0
pride_and_prejudice_TReput_P18,25,Ġfoolish,foolish,True,0.051924750208854675,0.051924750208854675,0.0074319494888186455,0.9979751706123352,-1.388075828552246,31.0
pride_and_prejudice_TReput_P18,26,Ġthings,things,True,0.02220471017062664,0.02220471017062664,0.003178143175318837,0.9979751706123352,-1.388075828552246,59.0
pride_and_prejudice_TReput_P18,27,Ġthat,that,True,-0.03241140395402908,0.03241140395402908,0.004639019258320332,0.9979751706123352,-1.388075828552246,42.0
pride_and_prejudice_TReput_P18,28,Ġwere,were,True,-0.0688345804810524,0.0688345804810524,0.009852240793406963,0.9979751706123352,-1.388075828552246,25.0
pride_and_prejudice_TReput_P18,29,Ġsaid,said,True,-0.013029995374381542,0.013029995374381542,0.001864973222836852,0.9979751706123352,-1.388075828552246,69.0
pride_and_prejudice_TReput_P18,30,Ġin,in,True,-0.020734472200274467,0.020734472200274467,0.0029677092097699642,0.9979751706123352,-1.388075828552246,61.0
pride_and_prejudice_TReput_P18,31,Ġthe,the,True,-0.004162615165114403,0.004162615165114403,0.0005957919056527317,0.9979751706123352,-1.388075828552246,81.0
pride_and_prejudice_TReput_P18,32,Ġmorning,morning,True,-0.027973055839538574,0.027973055839538574,0.0040037622675299644,0.9979751706123352,-1.388075828552246,47.0
pride_and_prejudice_TReput_P18,33,.,.,False,-0.3008391261100769,0.3008391261100769,0.04305887222290039,0.9979751706123352,-1.388075828552246,5.0
pride_and_prejudice_TReput_P18,34,ĠAnd,And,True,-0.054081812500953674,0.054081812500953674,0.007740688510239124,0.9979751706123352,-1.388075828552246,30.0
pride_and_prejudice_TReput_P18,35,Ġyet,yet,True,-0.07554657757282257,0.07554657757282257,0.010812923312187195,0.9979751706123352,-1.388075828552246,21.0
pride_and_prejudice_TReput_P18,36,",",",",False,-0.06839185953140259,0.06839185953140259,0.0097888745367527,0.9979751706123352,-1.388075828552246,26.0
pride_and_prejudice_TReput_P18,37,Ġupon,upon,True,0.041139885783195496,0.041139885783195496,0.005888320505619049,0.9979751706123352,-1.388075828552246,39.0
pride_and_prejudice_TReput_P18,38,Ġmy,my,True,0.004422547295689583,0.004422547295689583,0.0006329957977868617,0.9979751706123352,-1.388075828552246,80.0
pride_and_prejudice_TReput_P18,39,Ġhonor,honor,True,0.021566759794950485,0.021566759794950485,0.0030868337489664555,0.9979751706123352,-1.388075828552246,60.0
pride_and_prejudice_TReput_P18,40,",",",",False,-0.023140372708439827,0.023140372708439827,0.003312063869088888,0.9979751706123352,-1.388075828552246,55.0
pride_and_prejudice_TReput_P18,41,ĠI,I,True,0.005872804205864668,0.005872804205864668,0.000840569962747395,0.9979751706123352,-1.388075828552246,78.0
pride_and_prejudice_TReput_P18,42,Ġbelieved,believed,True,-0.0076265521347522736,0.0076265521347522736,0.001091582584194839,0.9979751706123352,-1.388075828552246,75.0
pride_and_prejudice_TReput_P18,43,Ġwhat,what,True,0.01898684911429882,0.01898684911429882,0.002717573195695877,0.9979751706123352,-1.388075828552246,64.0
pride_and_prejudice_TReput_P18,44,ĠI,I,True,0.027862541377544403,0.027862541377544403,0.003987944219261408,0.9979751706123352,-1.388075828552246,48.0
pride_and_prejudice_TReput_P18,45,Ġsaid,said,True,-0.015639720484614372,0.015639720484614372,0.0022385010961443186,0.9979751706123352,-1.388075828552246,66.0
pride_and_prejudice_TReput_P18,46,Ġof,of,True,0.022388510406017303,0.022388510406017303,0.0032044502440840006,0.9979751706123352,-1.388075828552246,56.0
pride_and_prejudice_TReput_P18,47,Ġmyself,myself,True,0.01041794940829277,0.01041794940829277,0.0014911131002008915,0.9979751706123352,-1.388075828552246,71.0
pride_and_prejudice_TReput_P18,48,Ġto,to,True,0.019965840503573418,0.019965840503573418,0.002857695333659649,0.9979751706123352,-1.388075828552246,62.0
pride_and_prejudice_TReput_P18,49,Ġbe,be,True,0.0006118002347648144,0.0006118002347648144,8.756649913266301e-05,0.9979751706123352,-1.388075828552246,83.0
pride_and_prejudice_TReput_P18,50,Ġtrue,true,True,0.022241108119487762,0.022241108119487762,0.0031833527609705925,0.9979751706123352,-1.388075828552246,58.0
pride_and_prejudice_TReput_P18,51,",",",",False,0.0029805258382111788,0.0029805258382111788,0.00042660036706365645,0.9979751706123352,-1.388075828552246,82.0
pride_and_prejudice_TReput_P18,52,Ġand,and,True,-0.028223352506756783,0.028223352506756783,0.004039586987346411,0.9979751706123352,-1.388075828552246,46.0
pride_and_prejudice_TReput_P18,53,ĠI,I,True,-0.006360658910125494,0.006360658910125494,0.000910396222025156,0.9979751706123352,-1.388075828552246,77.0
pride_and_prejudice_TReput_P18,54,Ġbelieve,believe,True,-0.009617134928703308,0.009617134928703308,0.0013764931354671717,0.9979751706123352,-1.388075828552246,74.0
pride_and_prejudice_TReput_P18,55,Ġit,it,True,-0.057324014604091644,0.057324014604091644,0.008204742334783077,0.9979751706123352,-1.388075828552246,28.0
pride_and_prejudice_TReput_P18,56,Ġat,at,True,0.013726847246289253,0.013726847246289253,0.0019647132139652967,0.9979751706123352,-1.388075828552246,67.0
pride_and_prejudice_TReput_P18,57,Ġthis,this,True,0.011562727391719818,0.011562727391719818,0.0016549642896279693,0.9979751706123352,-1.388075828552246,70.0
pride_and_prejudice_TReput_P18,58,Ġmoment,moment,True,0.022291677072644234,0.022291677072644234,0.0031905907671898603,0.9979751706123352,-1.388075828552246,57.0
pride_and_prejudice_TReput_P18,59,.,.,False,-0.6161670088768005,0.6161670088768005,0.08819150924682617,0.9979751706123352,-1.388075828552246,2.0
pride_and_prejudice_TReput_P18,60,ĠAt,At,True,-0.02771427109837532,0.02771427109837532,0.003966722171753645,0.9979751706123352,-1.388075828552246,49.0
pride_and_prejudice_TReput_P18,61,Ġleast,least,True,0.0453454926609993,0.0453454926609993,0.0064902654848992825,0.9979751706123352,-1.388075828552246,36.0
pride_and_prejudice_TReput_P18,62,",",",",False,-0.049458928406238556,0.049458928406238556,0.007079018279910088,0.9979751706123352,-1.388075828552246,33.0
pride_and_prejudice_TReput_P18,63,Ġtherefore,therefore,True,0.0005701761692762375,0.0005701761692762375,8.16088795545511e-05,0.9979751706123352,-1.388075828552246,84.0
pride_and_prejudice_TReput_P18,64,",",",",False,-0.024050123989582062,0.024050123989582062,0.0034422758035361767,0.9979751706123352,-1.388075828552246,53.0
pride_and_prejudice_TReput_P18,65,ĠI,I,True,-0.028592940419912338,0.028592940419912338,0.004092485643923283,0.9979751706123352,-1.388075828552246,45.0
pride_and_prejudice_TReput_P18,66,Ġdid,did,True,-0.005379479378461838,0.005379479378461838,0.000769960752222687,0.9979751706123352,-1.388075828552246,79.0
pride_and_prejudice_TReput_P18,67,Ġnot,not,True,-0.026341848075389862,0.026341848075389862,0.003770288545638323,0.9979751706123352,-1.388075828552246,51.0
pride_and_prejudice_TReput_P18,68,Ġassume,assume,True,-0.023607749491930008,0.023607749491930008,0.0033789591398090124,0.9979751706123352,-1.388075828552246,54.0
pride_and_prejudice_TReput_P18,69,Ġthe,the,True,0.009753791615366936,0.009753791615366936,0.001396052772179246,0.9979751706123352,-1.388075828552246,72.0
pride_and_prejudice_TReput_P18,70,Ġcharacter,character,True,0.034452520310878754,0.034452520310878754,0.004931163042783737,0.9979751706123352,-1.388075828552246,41.0
pride_and_prejudice_TReput_P18,71,Ġof,of,True,0.0454484298825264,0.0454484298825264,0.006504999008029699,0.9979751706123352,-1.388075828552246,34.0
pride_and_prejudice_TReput_P18,72,Ġneedless,needless,True,0.07947366684675217,0.07947366684675217,0.01137500535696745,0.9979751706123352,-1.388075828552246,17.0
pride_and_prejudice_TReput_P18,73,Ġprecip,precip,True,0.27941063046455383,0.27941063046455383,0.0399918295443058,0.9979751706123352,-1.388075828552246,6.0
pride_and_prejudice_TReput_P18,74,itance,itance,False,-0.07806608825922012,0.07806608825922012,0.01117353979498148,0.9979751706123352,-1.388075828552246,18.0
pride_and_prejudice_TReput_P18,75,Ġmerely,merely,True,0.09848209470510483,0.09848209470510483,0.014095666818320751,0.9979751706123352,-1.388075828552246,16.0
pride_and_prejudice_TReput_P18,76,Ġto,to,True,0.03970775753259659,0.03970775753259659,0.005683341063559055,0.9979751706123352,-1.388075828552246,40.0
pride_and_prejudice_TReput_P18,77,Ġshow,show,True,-0.07199426740407944,0.07199426740407944,0.010304484516382217,0.9979751706123352,-1.388075828552246,23.0
pride_and_prejudice_TReput_P18,78,Ġoff,off,True,-0.024723216891288757,0.024723216891288757,0.003538615070283413,0.9979751706123352,-1.388075828552246,52.0
pride_and_prejudice_TReput_P18,79,Ġbefore,before,True,0.01353939063847065,0.01353939063847065,0.0019378826254978776,0.9979751706123352,-1.388075828552246,68.0
pride_and_prejudice_TReput_P18,80,Ġthe,the,True,0.05063030868768692,0.05063030868768692,0.007246677298098803,0.9979751706123352,-1.388075828552246,32.0
pride_and_prejudice_TReput_P18,81,Ġladies,ladies,True,0.15581920742988586,0.15581920742988586,0.022302282974123955,0.9979751706123352,-1.388075828552246,10.0
pride_and_prejudice_TReput_P18,82,.,.,False,1.3972519636154175,1.3972519636154175,0.19998760521411896,0.9979751706123352,-1.388075828552246,1.0
pride_and_prejudice_TReput_P18,83,âĢ,âĢ,False,0.3889055848121643,0.3889055848121643,0.055663757026195526,0.9979751706123352,-1.388075828552246,3.0
pride_and_prejudice_TReput_P18,84,Ŀ,Ŀ,False,0.36438870429992676,0.36438870429992676,0.052154675126075745,0.9979751706123352,-1.388075828552246,4.0
pride_and_prejudice_TPride_P13,1,âĢ,âĢ,True,0.14884133636951447,0.14884133636951447,0.034321751445531845,0.9951801300048828,-0.061675071716308594,9.0
pride_and_prejudice_TPride_P13,2,ľ,ľ,False,-0.07607145607471466,0.07607145607471466,0.017541535198688507,0.9951801300048828,-0.061675071716308594,15.0
pride_and_prejudice_TPride_P13,3,Pr,Pr,False,-0.000540686771273613,0.000540686771273613,0.0001246785104740411,0.9951801300048828,-0.061675071716308594,35.0
pride_and_prejudice_TPride_P13,4,ide,ide,False,0.05028071627020836,0.05028071627020836,0.011594374664127827,0.9951801300048828,-0.061675071716308594,21.0
pride_and_prejudice_TPride_P13,5,",",",",False,-0.01807713881134987,0.01807713881134987,0.004168459214270115,0.9951801300048828,-0.061675071716308594,30.0
pride_and_prejudice_TPride_P13,6,âĢ,âĢ,False,0.1554967761039734,0.1554967761039734,0.035856448113918304,0.9951801300048828,-0.061675071716308594,7.0
pride_and_prejudice_TPride_P13,7,Ŀ,Ŀ,False,0.10309994220733643,0.10309994220733643,0.02377411164343357,0.9951801300048828,-0.061675071716308594,13.0
pride_and_prejudice_TPride_P13,8,Ġsaid,said,True,-0.002109648659825325,0.002109648659825325,0.0004864699440076947,0.9951801300048828,-0.061675071716308594,34.0
pride_and_prejudice_TPride_P13,9,ĠMiss,Miss,True,0.1083177700638771,0.1083177700638771,0.0249773059040308,0.9951801300048828,-0.061675071716308594,11.0
pride_and_prejudice_TPride_P13,10,ĠLucas,Lucas,True,0.049778785556554794,0.049778785556554794,0.011478632688522339,0.9951801300048828,-0.061675071716308594,22.0
pride_and_prejudice_TPride_P13,11,",",",",False,-0.010305549018085003,0.010305549018085003,0.002376386197283864,0.9951801300048828,-0.061675071716308594,31.0
pride_and_prejudice_TPride_P13,12,ĠâĢ,âĢ,True,0.05098343268036842,0.05098343268036842,0.011756416410207748,0.9951801300048828,-0.061675071716308594,20.0
pride_and_prejudice_TPride_P13,13,ľ,ľ,False,0.19816257059574127,0.19816257059574127,0.045694876462221146,0.9951801300048828,-0.061675071716308594,4.0
pride_and_prejudice_TPride_P13,14,is,is,False,-0.15107150375843048,0.15107150375843048,0.03483601287007332,0.9951801300048828,-0.061675071716308594,8.0
pride_and_prejudice_TPride_P13,15,Ġjust,just,True,0.06870947778224945,0.06870947778224945,0.015843914821743965,0.9951801300048828,-0.061675071716308594,16.0
pride_and_prejudice_TPride_P13,16,ifiable,ifiable,False,0.10591685771942139,0.10591685771942139,0.024423671886324883,0.9951801300048828,-0.061675071716308594,12.0
pride_and_prejudice_TPride_P13,17,Ġhere,here,True,-0.02708534710109234,0.02708534710109234,0.006245688069611788,0.9951801300048828,-0.061675071716308594,29.0
pride_and_prejudice_TPride_P13,18,.,.,False,0.9195988774299622,0.9195988774299622,0.21205294132232666,0.9951801300048828,-0.061675071716308594,1.0
pride_and_prejudice_TPride_P13,19,ĠA,A,True,0.0033648768439888954,0.0033648768439888954,0.0007759166182950139,0.9951801300048828,-0.061675071716308594,33.0
pride_and_prejudice_TPride_P13,20,Ġfine,fine,True,0.3570687174797058,0.3570687174797058,0.08233749866485596,0.9951801300048828,-0.061675071716308594,3.0
pride_and_prejudice_TPride_P13,21,Ġyoung,young,True,0.16602447628974915,0.16602447628974915,0.0382840596139431,0.9951801300048828,-0.061675071716308594,6.0
pride_and_prejudice_TPride_P13,22,Ġman,man,True,0.03708508610725403,0.03708508610725403,0.00855155661702156,0.9951801300048828,-0.061675071716308594,27.0
pride_and_prejudice_TPride_P13,23,",",",",False,0.048184070736169815,0.048184070736169815,0.011110902763903141,0.9951801300048828,-0.061675071716308594,23.0
pride_and_prejudice_TPride_P13,24,Ġwith,with,True,0.05852952226996422,0.05852952226996422,0.013496490195393562,0.9951801300048828,-0.061675071716308594,18.0
pride_and_prejudice_TPride_P13,25,Ġfortune,fortune,True,-0.004939287900924683,0.004939287900924683,0.001138964551500976,0.9951801300048828,-0.061675071716308594,32.0
pride_and_prejudice_TPride_P13,26,",",",",False,0.05210726708173752,0.05210726708173752,0.012015564367175102,0.9951801300048828,-0.061675071716308594,19.0
pride_and_prejudice_TPride_P13,27,Ġmight,might,True,0.046596743166446686,0.046596743166446686,0.01074487715959549,0.9951801300048828,-0.061675071716308594,25.0
pride_and_prejudice_TPride_P13,28,Ġdeem,deem,True,0.037419334053993225,0.037419334053993225,0.008628631941974163,0.9951801300048828,-0.061675071716308594,26.0
pride_and_prejudice_TPride_P13,29,Ġhimself,himself,True,0.06320212781429291,0.06320212781429291,0.014573960565030575,0.9951801300048828,-0.061675071716308594,17.0
pride_and_prejudice_TPride_P13,30,Ġentitled,entitled,True,0.04679802805185318,0.04679802805185318,0.010791291482746601,0.9951801300048828,-0.061675071716308594,24.0
pride_and_prejudice_TPride_P13,31,Ġto,to,True,0.12282143533229828,0.12282143533229828,0.028321746736764908,0.9951801300048828,-0.061675071716308594,10.0
pride_and_prejudice_TPride_P13,32,Ġit,it,True,0.02767939306795597,0.02767939306795597,0.006382670719176531,0.9951801300048828,-0.061675071716308594,28.0
pride_and_prejudice_TPride_P13,33,.,.,False,-0.419711172580719,0.419711172580719,0.09678240120410919,0.9951801300048828,-0.061675071716308594,2.0
pride_and_prejudice_TPride_P13,34,âĢ,âĢ,False,0.18938563764095306,0.18938563764095306,0.043670978397130966,0.9951801300048828,-0.061675071716308594,5.0
pride_and_prejudice_TPride_P13,35,Ŀ,Ŀ,False,0.10016883164644241,0.10016883164644241,0.02309821918606758,0.9951801300048828,-0.061675071716308594,14.0
pride_and_prejudice_TReput_P10,1,âĢ,âĢ,True,0.13921183347702026,0.13921183347702026,0.02656375803053379,0.9996923208236694,-2.245774745941162,5.0
pride_and_prejudice_TReput_P10,2,ľ,ľ,False,-0.029261311516165733,0.029261311516165733,0.005583507940173149,0.9996923208236694,-2.245774745941162,58.0
pride_and_prejudice_TReput_P10,3,I,I,False,-0.05831161141395569,0.05831161141395569,0.011126752011477947,0.9996923208236694,-2.245774745941162,25.0
pride_and_prejudice_TReput_P10,4,Ġknow,know,True,-0.06965869665145874,0.06965869665145874,0.013291950337588787,0.9996923208236694,-2.245774745941162,18.0
