paragraph_id,author,book,topic,label,ttr,hapax,flesch_kincaid_grade,sentence_length,semicolon_density,em_dash_density,exclamation_density,question_density,comma_density
11,austen,pride_and_prejudice,Pride and Prejudice,0,0.6124031007751938,62,9.640625000000004,16.0,0.0234375,0.0,0.0,0.0,0.09375
11,austen,pride_and_prejudice,Pride and Prejudice,1,0.7446808510638298,28,10.154545454545456,11.0,0.022727272727272728,0.0,0.0,0.0,0.18181818181818182
12,dickens,great_expectations,Crime and Justice,0,0.6904761904761905,44,2.9266512345679025,10.125,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.037037037037037035,0.14814814814814814
12,dickens,great_expectations,Crime and Justice,1,0.6904761904761905,44,2.9266512345679025,10.125,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.037037037037037035,0.13580246913580246
30,dickens,great_expectations,Wealth vs Poverty,0,0.8169014084507042,50,10.48144927536232,23.0,0.0,0.0,0.0,0.0,0.10144927536231885
30,dickens,great_expectations,Wealth vs Poverty,1,0.7916666666666666,31,9.284347826086957,23.0,0.0,0.021739130434782608,0.0,0.0,0.13043478260869565
4,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.8837209302325582,33,4.305641025641027,13.0,0.0,0.02564102564102564,0.0,0.0,0.1282051282051282
4,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.9069767441860465,35,4.130243902439023,13.666666666666666,0.0,0.0,0.0,0.0,0.14634146341463414
49,austen,emma,Social Status,0,0.7333333333333333,33,24.723333333333333,60.0,0.016666666666666666,0.0,0.0,0.0,0.11666666666666667
49,austen,emma,Social Status,1,0.918918918918919,31,19.881764705882357,34.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.08823529411764706
21,dickens,great_expectations,Ambition and Self-Improvement,0,0.9333333333333333,13,3.633333333333333,15.0,0.0,0.0,0.0,0.0,0.2
21,dickens,great_expectations,Ambition and Self-Improvement,1,1.0,14,5.041428571428572,14.0,0.0,0.0,0.0,0.0,0.21428571428571427
4,dickens,oliver_twist,Poverty and the Lower Class,0,0.5724137931034483,129,15.180366197183101,28.4,0.014084507042253521,0.0,0.0,0.0,0.06338028169014084
4,dickens,oliver_twist,Poverty and the Lower Class,1,0.7065868263473054,98,13.095527950310558,23.0,0.0,0.006211180124223602,0.0,0.0,0.07453416149068323
20,austen,pride_and_prejudice,Pride and Prejudice,0,0.9038461538461539,42,21.255384615384617,52.0,0.038461538461538464,0.0,0.0,0.0,0.15384615384615385
20,austen,pride_and_prejudice,Pride and Prejudice,1,0.9565217391304348,21,11.543095238095237,10.5,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285
25,dickens,tale_of_two_cities,Fate and History,0,0.6373626373626373,89,10.106349206349204,25.714285714285715,0.005555555555555556,0.0,0.0,0.0,0.10555555555555556
25,dickens,tale_of_two_cities,Fate and History,1,0.6704545454545454,94,10.554929810074324,24.714285714285715,0.017341040462427744,0.0,0.0,0.0,0.08092485549132948
9,austen,pride_and_prejudice,Reputation,0,0.9130434782608695,19,7.364565217391306,11.5,0.0,0.0,0.0,0.0,0.08695652173913043
9,austen,pride_and_prejudice,Reputation,1,0.9130434782608695,19,7.364565217391306,11.5,0.0,0.0,0.0,0.0,0.08695652173913043
18,austen,sense_and_sensibility,Sisterhood,0,1.0,7,12.425714285714289,7.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
18,austen,sense_and_sensibility,Sisterhood,1,1.0,7,15.797142857142859,7.0,0.0,0.0,0.0,0.0,0.2857142857142857
38,dickens,great_expectations,Ambition and Self-Improvement,0,1.0,2,2.890000000000004,2.0,0.0,0.0,0.0,0.0,0.0
38,dickens,great_expectations,Ambition and Self-Improvement,1,1.0,2,2.890000000000004,2.0,0.0,0.0,0.0,0.0,0.0
41,austen,emma,Self-Delusion,0,0.7741935483870968,18,1.885775862068968,7.25,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655
41,austen,emma,Self-Delusion,1,0.8064516129032258,20,1.885775862068968,7.25,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655
20,dickens,oliver_twist,Social Injustice,0,0.6956521739130435,37,3.432484848484851,6.6,0.045454545454545456,0.015151515151515152,0.0,0.0,0.07575757575757576
20,dickens,oliver_twist,Social Injustice,1,0.7058823529411765,37,4.191153846153846,6.5,0.03076923076923077,0.015384615384615385,0.0,0.0,0.09230769230769231
15,austen,sense_and_sensibility,Love and Heartbreak,0,0.7319587628865979,56,21.44458333333333,48.0,0.052083333333333336,0.010416666666666666,0.0,0.0,0.09375
15,austen,sense_and_sensibility,Love and Heartbreak,1,0.7613636363636364,54,10.601720930232563,17.2,0.03488372093023256,0.011627906976744186,0.0,0.0,0.06976744186046512
31,dickens,great_expectations,Wealth vs Poverty,0,0.5669291338582677,111,16.471999999999998,41.666666666666664,0.004,0.0,0.008,0.0,0.1
31,dickens,great_expectations,Wealth vs Poverty,1,0.8596491228070176,44,7.139298245614036,19.0,0.0,0.0,0.017543859649122806,0.0,0.24561403508771928
22,austen,sense_and_sensibility,Love and Heartbreak,0,0.8,39,11.995862068965518,29.0,0.017241379310344827,0.0,0.0,0.0,0.05172413793103448
22,austen,sense_and_sensibility,Love and Heartbreak,1,0.8,39,12.199310344827591,29.0,0.017241379310344827,0.0,0.0,0.0,0.05172413793103448
17,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.583941605839416,65,9.09687174139729,19.571428571428573,0.0,0.0,0.0,0.0,0.058394160583941604
17,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.6363636363636364,63,10.991666666666667,20.0,0.008333333333333333,0.0,0.0,0.0,0.041666666666666664
34,dickens,great_expectations,Wealth vs Poverty,0,1.0,11,5.806666666666668,12.0,0.0,0.0,0.0,0.0,0.25
34,dickens,great_expectations,Wealth vs Poverty,1,0.9230769230769231,11,5.818461538461541,13.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385
18,austen,pride_and_prejudice,Family Dynamics,0,0.591743119266055,100,14.14745740498034,31.142857142857142,0.022935779816513763,0.0,0.0,0.0,0.07339449541284404
18,austen,pride_and_prejudice,Family Dynamics,1,0.6686746987951807,89,12.747870289219982,23.285714285714285,0.018404907975460124,0.0,0.0,0.0,0.049079754601226995
28,austen,pride_and_prejudice,Class Distinctions,0,0.75,49,9.52939024390244,20.5,0.0,0.0,0.0,0.0,0.036585365853658534
28,austen,pride_and_prejudice,Class Distinctions,1,0.75,49,9.52939024390244,20.5,0.0,0.0,0.0,0.0,0.036585365853658534
50,austen,pride_and_prejudice,Reputation,0,0.6126126126126126,104,10.666269025092557,20.09090909090909,0.00904977375565611,0.004524886877828055,0.004524886877828055,0.0,0.06787330316742081
50,austen,pride_and_prejudice,Reputation,1,0.6126126126126126,104,10.666269025092557,20.09090909090909,0.00904977375565611,0.004524886877828055,0.0,0.0,0.06334841628959276
41,dickens,great_expectations,Crime and Justice,0,0.8,41,13.384615384615387,26.0,0.0,0.038461538461538464,0.019230769230769232,0.0,0.09615384615384616
41,dickens,great_expectations,Crime and Justice,1,0.8,41,13.384615384615387,26.0,0.0,0.038461538461538464,0.019230769230769232,0.0,0.09615384615384616
17,dickens,oliver_twist,Poverty and the Lower Class,0,1.0,11,4.790909090909089,11.0,0.0,0.0,0.0,0.0,0.09090909090909091
17,dickens,oliver_twist,Poverty and the Lower Class,1,1.0,8,6.705000000000002,8.0,0.0,0.0,0.0,0.0,0.125
3,austen,sense_and_sensibility,Love and Heartbreak,0,0.9411764705882353,15,9.08705882352941,17.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705
3,austen,sense_and_sensibility,Love and Heartbreak,1,0.9130434782608695,20,14.927826086956525,23.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216
40,dickens,great_expectations,Wealth vs Poverty,0,0.96,23,9.264,25.0,0.0,0.0,0.0,0.0,0.04
40,dickens,great_expectations,Wealth vs Poverty,1,1.0,14,3.355714285714285,14.0,0.0,0.0,0.0,0.0,0.07142857142857142
36,austen,sense_and_sensibility,Love and Heartbreak,0,0.7444444444444445,55,15.735056179775285,29.666666666666668,0.0,0.0,0.0,0.0,0.11235955056179775
36,austen,sense_and_sensibility,Love and Heartbreak,1,0.7444444444444445,55,15.929195402298856,29.0,0.0,0.022988505747126436,0.0,0.0,0.09195402298850575
33,austen,emma,Self-Delusion,0,0.8888888888888888,21,8.904629629629632,13.5,0.0,0.0,0.0,0.0,0.1111111111111111
33,austen,emma,Self-Delusion,1,0.92,21,9.109000000000002,12.5,0.0,0.0,0.0,0.0,0.12
9,dickens,great_expectations,Wealth vs Poverty,0,0.8823529411764706,13,6.055294117647062,5.666666666666667,0.0,0.0,0.0,0.0,0.29411764705882354
9,dickens,great_expectations,Wealth vs Poverty,1,0.9642857142857143,26,3.6428571428571423,9.333333333333334,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285
6,dickens,oliver_twist,Institutional Cruelty,0,0.5724137931034483,129,15.180366197183101,28.4,0.014084507042253521,0.0,0.0,0.0,0.06338028169014084
6,dickens,oliver_twist,Institutional Cruelty,1,0.7283236994219653,110,16.35294117647059,28.333333333333332,0.0,0.0058823529411764705,0.0,0.0,0.1
18,austen,pride_and_prejudice,Pride and Prejudice,0,0.8787878787878788,25,17.66181818181818,33.0,0.030303030303030304,0.0,0.0,0.0,0.12121212121212122
18,austen,pride_and_prejudice,Pride and Prejudice,1,1.0,17,9.087500000000002,16.0,0.0,0.0,0.0,0.0,0.1875
46,austen,sense_and_sensibility,Love and Heartbreak,0,0.6981132075471698,30,5.845370370370372,13.5,0.037037037037037035,0.0,0.05555555555555555,0.0,0.16666666666666666
46,austen,sense_and_sensibility,Love and Heartbreak,1,0.6851851851851852,29,5.626851851851853,13.5,0.037037037037037035,0.0,0.05555555555555555,0.0,0.14814814814814814
21,dickens,great_expectations,Coming of Age,0,0.7272727272727273,47,6.330105263157897,15.2,0.0,0.0,0.0,0.0,0.05263157894736842
21,dickens,great_expectations,Coming of Age,1,0.7692307692307693,50,8.92788961038961,19.25,0.0,0.0,0.0,0.0,0.06493506493506493
10,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.6,36,6.889806451612905,18.6,0.010752688172043012,0.0,0.010752688172043012,0.0,0.08602150537634409
10,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.7101449275362319,38,4.984588235294119,13.6,0.0,0.0,0.014705882352941176,0.0,0.04411764705882353
45,austen,pride_and_prejudice,Reputation,0,0.8333333333333334,40,7.818888888888889,18.0,0.018518518518518517,0.0,0.0,0.0,0.07407407407407407
45,austen,pride_and_prejudice,Reputation,1,0.8421052631578947,43,7.704285714285717,18.666666666666668,0.017857142857142856,0.0,0.0,0.0,0.07142857142857142
42,austen,emma,Female Independence,0,0.5585585585585585,89,14.60981132075472,35.333333333333336,0.02830188679245283,0.014150943396226415,0.0,0.0,0.07075471698113207
42,austen,emma,Female Independence,1,0.5585585585585585,89,14.60981132075472,35.333333333333336,0.02830188679245283,0.014150943396226415,0.0,0.0,0.07075471698113207
42,austen,pride_and_prejudice,Family Dynamics,0,0.9375,29,12.106451612903225,31.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903
42,austen,pride_and_prejudice,Family Dynamics,1,0.9354838709677419,28,13.416666666666668,30.0,0.03333333333333333,0.0,0.0,0.0,0.0
10,dickens,oliver_twist,Poverty and the Lower Class,0,0.5669781931464174,136,16.91753164556962,39.5,0.0379746835443038,0.0031645569620253164,0.00949367088607595,0.0,0.09177215189873418
10,dickens,oliver_twist,Poverty and the Lower Class,1,0.6241379310344828,147,16.30785714285715,35.0,0.025,0.014285714285714285,0.010714285714285714,0.0,0.075
37,dickens,tale_of_two_cities,Mob Mentality,0,0.7333333333333333,9,-1.1923076923076916,4.333333333333333,0.0,0.0,0.0,0.0,0.0
37,dickens,tale_of_two_cities,Mob Mentality,1,0.8823529411764706,14,1.1964705882352966,5.666666666666667,0.0,0.0,0.0,0.0,0.11764705882352941
36,austen,pride_and_prejudice,Reputation,0,0.5905511811023622,108,12.848933333333338,27.77777777777778,0.016,0.004,0.0,0.0,0.064
36,austen,pride_and_prejudice,Reputation,1,0.5905511811023622,108,12.848933333333338,27.77777777777778,0.016,0.004,0.0,0.0,0.064
50,dickens,great_expectations,Wealth vs Poverty,0,0.6796116504854369,58,5.803826530612245,12.25,0.02040816326530612,0.0,0.0,0.0,0.11224489795918367
50,dickens,great_expectations,Wealth vs Poverty,1,0.8148148148148148,40,7.898,10.0,0.04,0.0,0.0,0.02,0.12
38,dickens,great_expectations,Coming of Age,0,1.0,5,-1.8399999999999999,5.0,0.0,0.0,0.0,0.0,0.2
38,dickens,great_expectations,Coming of Age,1,1.0,8,-0.6699999999999982,8.0,0.0,0.0,0.0,0.0,0.375
47,dickens,tale_of_two_cities,Fate and History,0,0.90625,26,6.061451612903227,15.5,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806
47,dickens,tale_of_two_cities,Fate and History,1,0.9032258064516129,25,5.600000000000001,15.0,0.0,0.0,0.0,0.0,0.1
29,dickens,great_expectations,Crime and Justice,0,0.8333333333333334,21,3.633333333333333,15.0,0.0,0.0,0.0,0.0,0.03333333333333333
29,dickens,great_expectations,Crime and Justice,1,0.8333333333333334,21,3.633333333333333,15.0,0.0,0.0,0.0,0.0,0.03333333333333333
27,dickens,tale_of_two_cities,Mob Mentality,0,0.6791044776119403,73,10.297102362204729,25.4,0.015748031496062992,0.0,0.0,0.0,0.10236220472440945
27,dickens,tale_of_two_cities,Mob Mentality,1,0.711864406779661,33,6.861428571428572,18.666666666666668,0.0,0.0,0.0,0.0,0.10714285714285714
23,dickens,tale_of_two_cities,Fate and History,0,0.8125,43,8.520634920634922,21.0,0.0,0.0,0.0,0.0,0.1111111111111111
23,dickens,tale_of_two_cities,Fate and History,1,0.8688524590163934,46,9.516666666666666,20.0,0.0,0.0,0.0,0.0,0.06666666666666667
42,austen,pride_and_prejudice,Pride and Prejudice,0,0.6739130434782609,50,20.178260869565225,46.0,0.03260869565217391,0.0,0.0,0.0,0.05434782608695652
42,austen,pride_and_prejudice,Pride and Prejudice,1,1.0,14,4.191153846153846,6.5,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078
9,austen,emma,Friendship,0,0.6826347305389222,86,9.00965853658537,16.4,0.006097560975609756,0.0,0.0,0.0,0.0975609756097561
9,austen,emma,Friendship,1,0.7402597402597403,92,10.586129753914989,16.555555555555557,0.013422818791946308,0.0,0.0,0.0,0.06040268456375839
8,austen,pride_and_prejudice,Class Distinctions,0,0.6630434782608695,45,19.408695652173915,46.0,0.010869565217391304,0.0,0.0,0.0,0.07608695652173914
8,austen,pride_and_prejudice,Class Distinctions,1,0.7560975609756098,49,19.107317073170737,41.0,0.0,0.0,0.0,0.0,0.12195121951219512
17,dickens,oliver_twist,Institutional Cruelty,0,0.8913043478260869,36,8.090000000000003,15.333333333333334,0.0,0.0,0.021739130434782608,0.0,0.043478260869565216
17,dickens,oliver_twist,Institutional Cruelty,1,0.7878787878787878,23,5.188387096774196,10.333333333333334,0.0,0.06451612903225806,0.0,0.0,0.06451612903225806
13,austen,emma,Social Status,0,0.7625,51,19.3325,40.0,0.0,0.0,0.0,0.0,0.1
13,austen,emma,Social Status,1,0.9148936170212766,40,15.998333333333338,22.5,0.0,0.022222222222222223,0.0,0.0,0.17777777777777778
45,dickens,great_expectations,Wealth vs Poverty,0,0.92,22,8.25826086956522,23.0,0.0,0.0,0.0,0.0,0.08695652173913043
45,dickens,great_expectations,Wealth vs Poverty,1,0.8947368421052632,15,7.346315789473689,19.0,0.0,0.0,0.0,0.0,0.21052631578947367
19,austen,sense_and_sensibility,Sisterhood,0,0.7378640776699029,59,11.107176470588236,20.4,0.0196078431372549,0.0,0.0,0.0,0.049019607843137254
19,austen,sense_and_sensibility,Sisterhood,1,0.7733333333333333,45,9.890873015873016,10.285714285714286,0.013888888888888888,0.0,0.0,0.0,0.05555555555555555
39,dickens,great_expectations,Ambition and Self-Improvement,0,0.7228915662650602,48,15.355617283950618,40.5,0.0,0.024691358024691357,0.0,0.0,0.1111111111111111
39,dickens,great_expectations,Ambition and Self-Improvement,1,0.7948717948717948,55,16.588636363636365,38.5,0.0,0.0,0.0,0.0,0.09090909090909091
42,dickens,oliver_twist,Social Injustice,0,1.0,13,4.91076923076923,13.0,0.0,0.0,0.0,0.0,0.23076923076923078
42,dickens,oliver_twist,Social Injustice,1,1.0,13,4.91076923076923,13.0,0.0,0.0,0.0,0.0,0.23076923076923078
16,dickens,great_expectations,Ambition and Self-Improvement,0,0.9565217391304348,21,3.2602173913043515,11.5,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043
16,dickens,great_expectations,Ambition and Self-Improvement,1,0.9583333333333334,22,4.823333333333334,12.0,0.0,0.0,0.0,0.041666666666666664,0.125
48,austen,emma,Self-Delusion,0,0.75,20,3.9811111111111153,9.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776
48,austen,emma,Self-Delusion,1,0.8,23,5.69107142857143,8.75,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857
4,austen,sense_and_sensibility,Love and Heartbreak,0,0.9047619047619048,18,4.238333333333333,10.5,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616
4,austen,sense_and_sensibility,Love and Heartbreak,1,0.875,19,11.215,12.0,0.0,0.0,0.0,0.041666666666666664,0.125
3,dickens,oliver_twist,Innocence,0,0.9285714285714286,24,8.467592592592595,13.5,0.0,0.0,0.0,0.0,0.037037037037037035
3,dickens,oliver_twist,Innocence,1,0.8214285714285714,40,12.202962962962967,27.0,0.0,0.0,0.0,0.0,0.09259259259259259
25,dickens,great_expectations,Crime and Justice,0,0.7248322147651006,88,10.593373860182371,20.142857142857142,0.0070921985815602835,0.014184397163120567,0.0,0.0,0.07801418439716312
25,dickens,great_expectations,Crime and Justice,1,0.7248322147651006,88,10.593373860182371,20.142857142857142,0.0070921985815602835,0.014184397163120567,0.0,0.0,0.06382978723404255
36,dickens,great_expectations,Wealth vs Poverty,0,0.9333333333333333,26,10.663333333333338,30.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.1
36,dickens,great_expectations,Wealth vs Poverty,1,0.9166666666666666,10,0.8900000000000006,12.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
1,dickens,oliver_twist,Innocence,0,0.7472527472527473,55,37.535164835164835,91.0,0.02197802197802198,0.0,0.0,0.0,0.06593406593406594
1,dickens,oliver_twist,Innocence,1,0.7821782178217822,69,21.572422680412377,48.5,0.0,0.020618556701030927,0.0,0.0,0.09278350515463918
37,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.90625,26,6.061451612903227,15.5,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806
37,dickens,tale_of_two_cities,Class Struggle and Revolution,1,0.9230769230769231,22,3.674615384615386,8.666666666666666,0.0,0.0,0.0,0.0,0.11538461538461539
1,austen,emma,Social Status,0,0.8536585365853658,30,18.005,40.0,0.025,0.0,0.0,0.0,0.125
1,austen,emma,Social Status,1,0.9019607843137255,41,13.711938775510205,24.5,0.0,0.0,0.0,0.0,0.08163265306122448
32,austen,emma,Female Independence,0,0.6951219512195121,44,7.612500000000001,16.0,0.0,0.0,0.0,0.0,0.05
32,austen,emma,Female Independence,1,0.6951219512195121,44,7.612500000000001,16.0,0.0,0.0,0.0,0.0,0.05
19,austen,emma,Female Independence,0,1.0,8,0.7199999999999989,4.0,0.0,0.0,0.25,0.0,0.0
19,austen,emma,Female Independence,1,1.0,8,0.7199999999999989,4.0,0.0,0.0,0.25,0.0,0.0
50,austen,emma,Friendship,0,0.75,44,9.428732394366197,23.666666666666668,0.028169014084507043,0.014084507042253521,0.0,0.0,0.08450704225352113
50,austen,emma,Friendship,1,0.7534246575342466,45,9.667222222222225,24.0,0.027777777777777776,0.013888888888888888,0.0,0.0,0.08333333333333333
19,austen,pride_and_prejudice,Family Dynamics,0,0.6580645161290323,79,11.191025641025643,26.0,0.02564102564102564,0.00641025641025641,0.0,0.0,0.05128205128205128
19,austen,pride_and_prejudice,Family Dynamics,1,0.7372262773722628,85,11.103518518518523,22.5,0.02962962962962963,0.007407407407407408,0.0,0.0,0.02962962962962963
30,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.8181818181818182,36,8.037407407407407,18.0,0.0,0.0,0.0,0.0,0.07407407407407407
30,dickens,tale_of_two_cities,Class Struggle and Revolution,1,0.9117647058823529,28,10.47529411764706,17.0,0.0,0.0,0.0,0.0,0.11764705882352941
27,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.6284403669724771,111,14.6505023923445,34.833333333333336,0.004784688995215311,0.0,0.0,0.0,0.09569377990430622
27,dickens,tale_of_two_cities,Class Struggle and Revolution,1,0.8160919540229885,61,8.948235294117648,17.0,0.011764705882352941,0.0,0.0,0.0,0.15294117647058825
21,dickens,oliver_twist,Institutional Cruelty,0,0.6842105263157895,52,8.563276595744682,18.8,0.07446808510638298,0.0,0.0,0.0,0.07446808510638298
21,dickens,oliver_twist,Institutional Cruelty,1,0.8958333333333334,40,8.134130434782609,11.5,0.0,0.0,0.0,0.0,0.08695652173913043
46,dickens,great_expectations,Wealth vs Poverty,0,0.9411764705882353,15,6.310588235294119,17.0,0.058823529411764705,0.0,0.0,0.0,0.23529411764705882
46,dickens,great_expectations,Wealth vs Poverty,1,0.9090909090909091,9,5.863636363636363,11.0,0.0,0.0,0.0,0.0,0.2727272727272727
24,dickens,oliver_twist,Institutional Cruelty,0,0.9130434782608695,20,8.008181818181821,22.0,0.09090909090909091,0.0,0.0,0.0,0.0
24,dickens,oliver_twist,Institutional Cruelty,1,1.0,13,4.450000000000003,6.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
6,austen,pride_and_prejudice,Reputation,0,0.8709677419354839,23,2.2776612903225804,7.75,0.0,0.0,0.0,0.0,0.03225806451612903
6,austen,pride_and_prejudice,Reputation,1,0.8421052631578947,26,6.725263157894737,19.0,0.02631578947368421,0.0,0.0,0.0,0.05263157894736842
19,austen,pride_and_prejudice,Pride and Prejudice,0,0.7678571428571429,34,8.509090909090908,18.333333333333332,0.0,0.03636363636363636,0.0,0.0,0.14545454545454545
19,austen,pride_and_prejudice,Pride and Prejudice,1,1.0,26,9.372000000000003,8.333333333333334,0.0,0.0,0.0,0.04,0.16
45,austen,emma,Friendship,0,0.6744186046511628,41,6.739534883720932,14.333333333333334,0.011627906976744186,0.011627906976744186,0.0,0.0,0.023255813953488372
45,austen,emma,Friendship,1,0.7093023255813954,45,7.704411764705885,14.166666666666666,0.0,0.011764705882352941,0.0,0.0,0.058823529411764705
32,dickens,oliver_twist,Social Injustice,0,0.6309523809523809,82,19.71668674698795,41.5,0.018072289156626505,0.012048192771084338,0.006024096385542169,0.0,0.060240963855421686
32,dickens,oliver_twist,Social Injustice,1,0.6390532544378699,84,19.71668674698795,41.5,0.018072289156626505,0.012048192771084338,0.006024096385542169,0.0,0.04216867469879518
17,austen,sense_and_sensibility,Love and Heartbreak,0,0.7325581395348837,50,20.80093023255814,43.0,0.011627906976744186,0.0,0.011627906976744186,0.0,0.09302325581395349
17,austen,sense_and_sensibility,Love and Heartbreak,1,0.7325581395348837,50,20.80093023255814,43.0,0.011627906976744186,0.0,0.011627906976744186,0.011627906976744186,0.09302325581395349
43,dickens,tale_of_two_cities,Fate and History,0,0.9259259259259259,23,1.85923076923077,8.666666666666666,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693
43,dickens,tale_of_two_cities,Fate and History,1,0.9259259259259259,23,2.313076923076924,8.666666666666666,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693
19,dickens,oliver_twist,Social Injustice,0,0.7676767676767676,68,14.590000000000003,32.0,0.010416666666666666,0.0,0.0,0.0,0.10416666666666667
19,dickens,oliver_twist,Social Injustice,1,0.7553191489361702,61,14.653186813186817,30.333333333333332,0.01098901098901099,0.0,0.0,0.0,0.12087912087912088
7,dickens,great_expectations,Ambition and Self-Improvement,0,0.7111111111111111,25,8.131666666666668,22.5,0.0,0.0,0.0,0.0,0.044444444444444446
7,dickens,great_expectations,Ambition and Self-Improvement,1,0.7272727272727273,26,8.008181818181821,22.0,0.0,0.0,0.0,0.0,0.09090909090909091
31,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.6793893129770993,72,26.213062015503883,64.5,0.0,0.0,0.0,0.0,0.10852713178294573
31,dickens,tale_of_two_cities,Class Struggle and Revolution,1,0.7466666666666667,49,9.954897260273974,18.25,0.0,0.0136986301369863,0.0,0.0,0.1095890410958904
39,dickens,great_expectations,Coming of Age,0,0.6328125,59,10.68,25.0,0.016,0.0,0.0,0.0,0.072
39,dickens,great_expectations,Coming of Age,1,0.7310924369747899,71,9.614,23.6,0.00847457627118644,0.0,0.0,0.0,0.07627118644067797
44,austen,emma,Female Independence,0,0.8181818181818182,37,10.552547169811323,26.5,0.03773584905660377,0.018867924528301886,0.0,0.018867924528301886,0.11320754716981132
44,austen,emma,Female Independence,1,0.8181818181818182,37,10.552547169811323,26.5,0.03773584905660377,0.018867924528301886,0.0,0.018867924528301886,0.11320754716981132
16,dickens,great_expectations,Coming of Age,0,0.625615763546798,96,12.269029850746271,33.5,0.024875621890547265,0.009950248756218905,0.0,0.0,0.05970149253731343
16,dickens,great_expectations,Coming of Age,1,0.7375,100,10.99971337579618,26.166666666666668,0.01910828025477707,0.006369426751592357,0.0,0.0,0.08917197452229299
34,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.875,19,8.52,24.0,0.0,0.0,0.0,0.0,0.08333333333333333
34,dickens,tale_of_two_cities,Class Struggle and Revolution,1,0.8928571428571429,22,4.534259259259262,13.5,0.0,0.0,0.0,0.0,0.07407407407407407
14,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.5740181268882175,150,11.474567901234572,27.0,0.015432098765432098,0.0030864197530864196,0.0,0.0,0.10493827160493827
14,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.6057692307692307,153,11.198094059405943,25.25,0.0165016501650165,0.009900990099009901,0.0,0.0,0.09900990099009901
6,dickens,great_expectations,Wealth vs Poverty,0,0.8809523809523809,33,14.790243902439027,41.0,0.0,0.0,0.024390243902439025,0.0,0.14634146341463414
6,dickens,great_expectations,Wealth vs Poverty,1,0.8979591836734694,39,6.052500000000002,12.0,0.0,0.0,0.041666666666666664,0.0,0.14583333333333334
2,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.6049382716049383,162,33.337641509433965,79.5,0.03459119496855346,0.0,0.0,0.0,0.0880503144654088
2,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.6666666666666666,176,16.4913963963964,32.888888888888886,0.010135135135135136,0.0,0.0,0.0,0.06756756756756757
10,austen,sense_and_sensibility,Love and Heartbreak,0,0.8727272727272727,43,21.736363636363638,55.0,0.07272727272727272,0.0,0.0,0.0,0.05454545454545454
10,austen,sense_and_sensibility,Love and Heartbreak,1,0.8679245283018868,40,10.661538461538463,26.0,0.057692307692307696,0.0,0.0,0.0,0.057692307692307696
40,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.8888888888888888,21,4.097222222222225,13.5,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111
40,dickens,tale_of_two_cities,Class Struggle and Revolution,1,1.0,10,8.780000000000001,5.0,0.0,0.0,0.0,0.1,0.0
4,dickens,great_expectations,Wealth vs Poverty,0,1.0,3,0.7199999999999989,4.0,0.0,0.0,0.0,0.25,0.0
4,dickens,great_expectations,Wealth vs Poverty,1,1.0,11,4.791363636363638,5.5,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091
